Region,Market,Brand,Chart,Name,Unit,Source,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029
Georgia,Pickup Trucks,,Fuel or Drive-Type Share,Petrol,percent,Statista Market Insights,,79.19,80,81.29,81.75,82.35,79.37,78.31,77.94,76.4,73.6,72.09,70.8,69.53,,62.73
Georgia,Pickup Trucks,,Autonomous Driving Level,Autonomous 0,percent,Statista Market Insights,,16.79,,,,,,,,,,,,,,
Georgia,Pickup Trucks,,Autonomous Driving Level,Autonomous 1,percent,Statista Market Insights,,83.21,84.14,84.16,83.94,83.97,84.28,61.85,61.2,36.05,35.32,34.28,33.65,32.29,,29.5
Georgia,Pickup Trucks,,Autonomous Driving Level,Autonomous 2,percent,Statista Market Insights,,,15.86,15.84,16.06,16.03,15.72,38.15,38.8,63.46,63.97,64.69,64.85,65.54,,65.98
Georgia,Pickup Trucks,,Autonomous Driving Level,Autonomous 3,percent,Statista Market Insights,,,,,,,,,,0.49,0.71,1.03,1.5,2.17,,4.52
Georgia,Pickup Trucks,,Average CO2 emission,Emissions Average,grams CO2 per kilometer,Statista Market Insights,,274.4,262.1,283.6,287.3,265.2,299,270.8,266.5,248.4,230.4,212,197.6,186.2,,163.5
Georgia,Pickup Trucks,,Vehicle Sales by make,Total,vehicles,Statista Market Insights,,149,145,139,137,131,58,81,66,89,127,135,145,141,140,135
Georgia,Pickup Trucks,,Vehicle Sales by make,Honda,vehicles,Statista Market Insights,,24,23,22,22,21,9,13,11,14,20,21,23,22,22,21
Georgia,Pickup Trucks,,Vehicle Sales by make,Nissan,vehicles,Statista Market Insights,,56,54,49,48,45,22,30,24,33,48,51,55,53,52,50
Georgia,Pickup Trucks,,Vehicle Sales by make,Toyota,vehicles,Statista Market Insights,,69,68,68,67,65,27,38,31,42,59,63,67,66,66,64
Georgia,Pickup Trucks,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Georgia,Pickup Trucks,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Georgia,Pickup Trucks,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
Georgia,Full-Size Vans,,Average Price,Average,thousand USD (US$),Statista Market Insights,,30.32,30.68,30.85,30.84,30.74,29.4,29.18,31.85,31.58,31.57,31.58,31.47,31.64,31.69,31.77
Georgia,Full-Size Vans,,Revenue by make,Total,million USD (US$),Statista Market Insights,,0.76,0.74,0.71,0.71,0.68,0.29,0.41,0.35,0.47,0.69,0.73,0.79,0.76,0.73,0.73
Georgia,Full-Size Vans,,Revenue by make,Nissan,million USD (US$),Statista Market Insights,,0.76,0.74,0.71,0.71,0.68,0.29,0.41,0.35,0.47,0.69,0.73,0.79,0.76,0.73,0.73
Georgia,Full-Size Vans,,Fuel or Drive-Type Share,Diesel,percent,Statista Market Insights,,100,100,100,100,100,100,100,100,100,90.91,95.45,95.65,90.91,,84.21
Georgia,Full-Size Vans,,Fuel or Drive-Type Share,Electric,percent,Statista Market Insights,,,,,,,,,,,4.55,4.55,4.35,4.55,,5.26
Georgia,Full-Size Vans,,Fuel or Drive-Type Share,Hybrid,percent,Statista Market Insights,,,,,,,,,,,4.55,4.55,4.35,4.55,,5.26
Georgia,Full-Size Vans,,Autonomous Driving Level,Autonomous 0,percent,Statista Market Insights,,100,100,100,100,100,100,,,,,,,,,
Georgia,Full-Size Vans,,Autonomous Driving Level,Autonomous 1,percent,Statista Market Insights,,,,,,,,100,100,96.68,93.82,91.04,88.28,85.52,,79.72
Georgia,Full-Size Vans,,Autonomous Driving Level,Autonomous 2,percent,Statista Market Insights,,,,,,,,,,2.82,5.47,7.96,10.29,12.46,,16.26
Georgia,Full-Size Vans,,Autonomous Driving Level,Autonomous 3,percent,Statista Market Insights,,,,,,,,,,0.5,0.71,1,1.42,2.02,,4.01
Georgia,Full-Size Vans,,Average CO2 emission,Emissions Average,grams CO2 per kilometer,Statista Market Insights,,181.2,171.2,157.9,155.1,158.8,156.3,147.5,,,,,,,,
Georgia,Full-Size Vans,,Connected Cars Share,Connected,percent,Statista Market Insights,,0,0,0,0,0,0,100,100,100,100,100,100,100,,100
Georgia,Full-Size Vans,,Connected Cars Share,Not Connected,percent,Statista Market Insights,,100,100,100,100,100,100,0,0,0,0,0,0,0,,0
Georgia,Full-Size Vans,,Vehicle Sales by make,Total,vehicles,Statista Market Insights,,25,24,23,23,22,10,14,11,15,22,23,25,24,23,23
Georgia,Full-Size Vans,,Vehicle Sales by make,Nissan,vehicles,Statista Market Insights,,25,24,23,23,22,10,14,11,15,22,23,25,24,23,23
Georgia,Full-Size Vans,,Comparable Estimates - Passenger Cars (Worldwide),*Statista,million vehicles,,74.44,79.2,84.99,85.13,81.94,71.96,58.6,63.73,67.16,69.02,74.02,72.38,72.59,73.87,,
Georgia,Full-Size Vans,,Comparable Estimates - Passenger Cars (Worldwide),IHS Markit,million vehicles,,,,92,94,94,90,77,77.2,80.35,87.94,,,,,,
Georgia,Full-Size Vans,,Comparable Estimates - Passenger Cars (Worldwide),LMC Automotive,million vehicles,,,,,95.1,94.1,90.3,77.8,80.7,85.3,93.7,,,,,,
